experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss
11658,84727,1494ec9d-6524-40b2-9ab0-0cb9a815ffba,1643403533,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9865094423294067,0.06425158679485321,0.8122562766075134,0.984893262386322,0.029950931668281555,0.767013430595398,0.5295683145523071,0.8503999710083008,0.839611291885376,0.4735173285007477
11658,84738,ebb03848-74f0-4d0a-951e-9be4cdad9451,1643403533,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9946741461753845,0.016426142305135727,0.9009749293327332,0.9908665418624878,0.013675501570105553,0.8652019500732422,0.29255425930023193,0.9178000092506409,0.9193114638328552,0.23677586019039154
11658,84739,ac478a89-c426-4ec8-a45d-a9b9dc33d206,1643403533,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9847793579101562,0.0631607323884964,0.7945682406425476,0.9812357425689697,0.04342551529407501,0.7525309920310974,0.568458616733551,0.8349999785423279,0.8311484456062317,0.4915785789489746
11658,84740,52993e3e-b178-4b69-8682-b9683eb15aee,1643403533,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9852343797683716,0.05900757759809494,0.8008356690406799,0.984573245048523,0.04403553158044815,0.754920482635498,0.5464508533477783,0.833299994468689,0.818848729133606,0.5110728740692139
11658,84741,5a76b554-537f-4f3f-bf49-9fa0fdf863d2,1643403533,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.98533695936203,0.051856301724910736,0.7848189473152161,0.9860382080078125,0.054248470813035965,0.7406606078147888,0.5314244627952576,0.8263000249862671,0.8171789646148682,0.48680150508880615
13097,101359,27c79d2f-72c2-4cb1-96d3-af9064ef60e8,1643403513,785cced2-e10e-4eb3-8933-5da5de15e51e,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9978029727935791,0.02434801496565342,0.8988857865333557,0.9918068051338196,0.017826169729232788,0.8775721192359924,0.3020377457141876,0.9311000108718872,0.9347460269927979,0.22018232941627502
13097,101360,e64a6312-2bf9-4040-b965-135181ceec19,1643403513,ad993fe2-638a-4b91-a9c7-f44809c57157,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9986809492111206,0.010896073654294014,0.9179665446281433,0.9928216934204102,0.01197577454149723,0.8878200650215149,0.2455710768699646,0.9656999707221985,0.9665871858596802,0.11184664070606232
13097,101361,0b369470-30fb-46c8-938b-3d00cb941735,1643403513,f1497389-6e7a-4634-bad2-0d19c8bccb1e,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9987292885780334,0.012986141256988049,0.9189414978027344,0.9928062558174133,0.007384075783193111,0.8916803598403931,0.24914465844631195,0.9653000235557556,0.9662674069404602,0.10980626195669174
13097,101362,09306a2f-b890-4373-ab26-29e1d1a30d73,1643403513,ad993fe2-638a-4b91-a9c7-f44809c57157,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9979534149169922,0.14962348341941833,0.9090529084205627,0.9908965229988098,0.14857938885688782,0.8739283680915833,0.4047727584838867,0.9584000110626221,0.958803653717041,0.27691182494163513
13097,101378,ebbb722f-d16d-40a0-a396-30c23682f26a,1643403513,df400cef-8357-4e6b-8fcb-d35454115ad6,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9985792636871338,0.010058954358100891,0.9185236692428589,0.9933289289474487,0.009684664197266102,0.8906921148300171,0.24521617591381073,0.9617999792098999,0.9630690813064575,0.11518257856369019
13097,101390,eb872eea-bdbc-4d46-8dd8-a4d761710f69,1643403513,4affbe7c-f678-454a-b3c0-baa279781f73,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9986116886138916,0.009382139891386032,0.91949862241745,0.9938047528266907,0.010475799441337585,0.893886387348175,0.23422035574913025,0.9609000086784363,0.9626021385192871,0.11954280734062195
13097,101401,3fcfe1e9-d500-4b4d-b249-ad55630c78da,1643403513,ad993fe2-638a-4b91-a9c7-f44809c57157,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9986339211463928,0.011791106313467026,0.9162952899932861,0.9933028817176819,0.006561242043972015,0.8885765075683594,0.2502783238887787,0.9639000296592712,0.9649373292922974,0.11651221662759781
13097,101412,69f430d7-3c6d-4c85-ba05-568d95139b5c,1643403513,ad993fe2-638a-4b91-a9c7-f44809c57157,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9980812072753906,0.2594500780105591,0.9201949834823608,0.9932986497879028,0.27844005823135376,0.8918564319610596,0.5639894604682922,0.9639000296592712,0.9648628830909729,0.42285799980163574
13097,101421,c6ebb86f-9674-4432-bf0b-24b15ea6b521,1643403513,785cced2-e10e-4eb3-8933-5da5de15e51e,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simtriplet,0.9,True,128.0,one_layer_mlp,True,,0.08,plain,light_stack,False,0.0001,0.9985008239746094,0.01060451753437519,0.9128133654594421,0.9935799837112427,0.007860677316784859,0.8837614059448242,0.2556188106536865,0.9563000202178955,0.9575784206390381,0.13055069744586945
